id,sim900_LB,sim900_RB,agilent_volt
12264,0.6869999999999999,0.833,-0.067332259
12265,0.6869999999999999,0.832,-0.066194315
12266,0.6869999999999999,0.831,-0.064938496
12267,0.6869999999999999,0.83,-0.064072515
12268,0.6869999999999999,0.829,-0.064088822
12269,0.6869999999999999,0.828,-0.063042689
12270,0.6869999999999999,0.827,-0.062066538
12271,0.6869999999999999,0.826,-0.06167015
12272,0.6869999999999999,0.825,-0.06124191
12273,0.6869999999999999,0.824,-0.060147881
12274,0.6869999999999999,0.823,-0.058972441
12275,0.6869999999999999,0.822,-0.058297791
12276,0.6869999999999999,0.821,-0.056443079
12277,0.6869999999999999,0.82,-0.056190501
12278,0.6869999999999999,0.819,-0.05577523
12279,0.6869999999999999,0.818,-0.056442822
12280,0.6869999999999999,0.817,-0.056857703
12281,0.6869999999999999,0.816,-0.056898023
12282,0.6869999999999999,0.815,-0.057328317
12283,0.6869999999999999,0.814,-0.057931444
12284,0.6869999999999999,0.813,-0.059218213
12285,0.6869999999999999,0.8119999999999999,-0.058972826
12286,0.6869999999999999,0.8109999999999999,-0.059364341
12287,0.6869999999999999,0.8099999999999999,-0.059052439
12288,0.6869999999999999,0.8089999999999999,-0.059621927
12289,0.6869999999999999,0.8079999999999999,-0.060337796
12290,0.6869999999999999,0.8069999999999999,-0.060618238
12291,0.6869999999999999,0.8059999999999999,-0.060640324
12292,0.6869999999999999,0.8049999999999999,-0.06041651
12293,0.6869999999999999,0.8039999999999999,-0.056283982
12294,0.6869999999999999,0.8029999999999999,-0.053792621
12295,0.6869999999999999,0.8019999999999999,-0.051091961
12296,0.6869999999999999,0.8009999999999999,-0.046855933
12297,0.6869999999999999,0.7999999999999999,-0.045383483
12298,0.6869999999999999,0.7989999999999999,-0.042994592
12299,0.6869999999999999,0.7979999999999999,-0.042909333
12300,0.6869999999999999,0.7969999999999999,-0.042016257
12301,0.6869999999999999,0.7959999999999999,-0.041967206
12302,0.6869999999999999,0.7949999999999999,-0.04100646
12303,0.6869999999999999,0.7939999999999999,-0.041190597
12304,0.6869999999999999,0.7929999999999999,-0.040486026
12305,0.6869999999999999,0.792,-0.040269402
12306,0.6869999999999999,0.7909999999999999,-0.040332707
12307,0.6869999999999999,0.79,-0.043260011
12308,0.6869999999999999,0.7889999999999999,-0.045133216
12309,0.6869999999999999,0.788,-0.048495821
12310,0.6869999999999999,0.7869999999999999,-0.054336813
12311,0.6869999999999999,0.786,-0.057161259
12312,0.6869999999999999,0.7849999999999999,-0.058467032
12313,0.6869999999999999,0.784,-0.059077093
12314,0.6869999999999999,0.7829999999999999,-0.057613892
12315,0.6869999999999999,0.782,-0.056041163
12316,0.6869999999999999,0.7809999999999999,-0.054068312
12317,0.6869999999999999,0.78,-0.049628758
12318,0.6869999999999999,0.779,-0.047882035
12319,0.6869999999999999,0.778,-0.045438056
12320,0.6869999999999999,0.777,-0.040702778
12321,0.6869999999999999,0.776,-0.037489639
12322,0.6869999999999999,0.775,-0.033006292
12323,0.6869999999999999,0.774,-0.030563467
12324,0.6869999999999999,0.773,-0.027431479
12325,0.6869999999999999,0.772,-0.02689756
12326,0.6869999999999999,0.771,-0.026472531
12327,0.6869999999999999,0.77,-0.027016337
12328,0.6869999999999999,0.769,-0.027412989
12329,0.6869999999999999,0.768,-0.028913944
12330,0.6869999999999999,0.767,-0.030386264
12331,0.6869999999999999,0.766,-0.031695378
12332,0.6869999999999999,0.765,-0.03102612
12333,0.6869999999999999,0.764,-0.034060132
12334,0.6869999999999999,0.763,-0.036350408
12335,0.6869999999999999,0.762,-0.041486191
12336,0.6869999999999999,0.761,-0.045163649
12337,0.6869999999999999,0.76,-0.04860638
12338,0.6869999999999999,0.759,-0.051664399
12339,0.6869999999999999,0.758,-0.053472115
12340,0.6869999999999999,0.757,-0.052613071
12341,0.6869999999999999,0.756,-0.047896545
12342,0.6869999999999999,0.755,-0.039866716
12343,0.6869999999999999,0.754,-0.036837457
12344,0.6869999999999999,0.753,-0.028372449
12345,0.6869999999999999,0.752,-0.023653599
12346,0.6869999999999999,0.751,-0.019522469
12347,0.6869999999999999,0.75,-0.017422361
12348,0.6869999999999999,0.749,-0.016858395
12349,0.6869999999999999,0.748,-0.015775406
12350,0.6869999999999999,0.747,-0.012984721
12351,0.6869999999999999,0.746,-0.011720803
12352,0.6869999999999999,0.745,-0.0102775
12353,0.6869999999999999,0.744,-0.008792723
12354,0.6869999999999999,0.743,-0.009078045
12355,0.6869999999999999,0.742,-0.010565777
12356,0.6869999999999999,0.741,-0.012379021
12357,0.6869999999999999,0.74,-0.01638791
12358,0.6869999999999999,0.739,-0.021492756
12359,0.6869999999999999,0.738,-0.029628276
12360,0.6869999999999999,0.737,-0.035447318
12361,0.6869999999999999,0.736,-0.040126485
12362,0.6869999999999999,0.735,-0.038341878
12363,0.6869999999999999,0.734,-0.035307482
12364,0.6869999999999999,0.733,-0.02844898
12365,0.6869999999999999,0.732,-0.025189739
12366,0.6869999999999999,0.731,-0.023264909
12367,0.6869999999999999,0.73,-0.022134025
12368,0.6869999999999999,0.729,-0.020062297
12369,0.6869999999999999,0.728,-0.013740273
12370,0.6869999999999999,0.727,-0.010317435
12371,0.6869999999999999,0.726,-0.004692792
12372,0.6869999999999999,0.725,-0.00314214
12373,0.6869999999999999,0.724,-0.002023707
12374,0.6869999999999999,0.723,-0.001525999
12375,0.6869999999999999,0.722,-0.001534474
12376,0.6869999999999999,0.721,-0.001846376
12377,0.6869999999999999,0.72,-0.002721605
12378,0.6869999999999999,0.719,-0.004971051
12379,0.6869999999999999,0.718,-0.005776552
12380,0.6869999999999999,0.717,-0.011302067
12381,0.6869999999999999,0.716,-0.014806055
12382,0.6869999999999999,0.715,-0.023381504
12383,0.6869999999999999,0.714,-0.025723145
12384,0.6869999999999999,0.713,-0.027492216
12385,0.6869999999999999,0.712,-0.026637406
12386,0.6869999999999999,0.711,-0.023999273
12387,0.6869999999999999,0.71,-0.013040065
12388,0.6869999999999999,0.709,-0.011680226
12389,0.6869999999999999,0.708,-0.011689215
12390,0.6869999999999999,0.707,-0.011720161
12391,0.6869999999999999,0.706,-0.011287171
12392,0.6869999999999999,0.705,-0.010435315
12393,0.6869999999999999,0.704,-0.007638593
12394,0.6869999999999999,0.703,-0.005527827
12395,0.6869999999999999,0.702,-0.002288614
12396,0.6869999999999999,0.701,-0.001526641
12397,0.6869999999999999,0.7,-0.00074271
12398,0.6869999999999999,0.699,-0.001264561
12399,0.6869999999999999,0.698,-0.000712663
12400,0.6869999999999999,0.697,-0.001278814
12401,0.6869999999999999,0.696,-0.001744549
12402,0.6869999999999999,0.695,-0.002602571
12403,0.6869999999999999,0.694,-0.00349937
12404,0.6869999999999999,0.693,-0.005284237
12405,0.6869999999999999,0.692,-0.006183219
12406,0.6869999999999999,0.691,-0.006209415
12407,0.6869999999999999,0.69,-0.005924606
12408,0.6869999999999999,0.689,-0.004540757
12409,0.6869999999999999,0.688,-0.00288892
12410,0.6869999999999999,0.6869999999999999,-0.001931767
12411,0.6869999999999999,0.6859999999999999,-0.001597522
12412,0.6869999999999999,0.6849999999999999,-0.000988613
12413,0.6869999999999999,0.6839999999999999,-0.000787653
12414,0.6869999999999999,0.6829999999999999,-0.000461369
12415,0.6869999999999999,0.6819999999999999,-0.000413087
12416,0.6869999999999999,0.6809999999999999,-0.000817186
12417,0.6869999999999999,0.6799999999999999,-0.001033555
12418,0.6869999999999999,0.6789999999999999,-0.00064191
12419,0.6869999999999999,0.6779999999999999,-0.001309889
12420,0.6869999999999999,0.677,-0.001477717
12421,0.6869999999999999,0.6759999999999999,-0.002344728
12422,0.6869999999999999,0.675,-0.002552748
12423,0.6869999999999999,0.6739999999999999,-0.003814867
12424,0.6869999999999999,0.673,-0.004397069
12425,0.6869999999999999,0.6719999999999999,-0.007614324
12426,0.6869999999999999,0.671,-0.00700105
12427,0.6869999999999999,0.6699999999999999,-0.009269116
12428,0.6869999999999999,0.669,-0.009176534
12429,0.6869999999999999,0.6679999999999999,-0.008174438
12430,0.6869999999999999,0.667,-0.006741923
12431,0.6869999999999999,0.6659999999999999,-0.004574528
12432,0.6869999999999999,0.665,-0.002381453
12433,0.6869999999999999,0.6639999999999999,-0.001359839
12434,0.6869999999999999,0.663,-0.000580017
12435,0.6869999999999999,0.6619999999999999,-0.000570644
12436,0.6869999999999999,0.661,-0.000143175
12437,0.6869999999999999,0.6599999999999999,-0.00022818
12438,0.6869999999999999,0.659,8.7959e-05
12439,0.6869999999999999,0.6579999999999999,7.2807e-05
12440,0.6869999999999999,0.657,-0.000267216
12441,0.6869999999999999,0.6559999999999999,-0.000179
12442,0.6869999999999999,0.655,-4.109e-06
12443,0.6869999999999999,0.6539999999999999,-0.000218421
12444,0.6869999999999999,0.653,-0.000172323
12445,0.6869999999999999,0.6519999999999999,3.7238e-05
12446,0.6869999999999999,0.651,-0.00018632
12447,0.6869999999999999,0.6499999999999999,9.1555e-05
12448,0.6869999999999999,0.649,-0.000264391
12449,0.6869999999999999,0.6479999999999999,3.9164e-05
12450,0.6869999999999999,0.647,-0.000547787
12451,0.6869999999999999,0.6459999999999999,-0.000336171
12452,0.6869999999999999,0.645,-6.2535e-05
12453,0.6869999999999999,0.644,0.000130205
12454,0.6869999999999999,0.643,-0.000331934
12455,0.6869999999999999,0.642,2.0545e-05
12456,0.6869999999999999,0.641,-0.000170397
12457,0.6869999999999999,0.64,0.000161794
12458,0.6869999999999999,0.639,-0.00017335
12459,0.6869999999999999,0.638,0.000225355
12460,0.6869999999999999,0.637,0.000111458
12461,0.6869999999999999,0.636,-0.000225741
12462,0.6869999999999999,0.635,-3.6083e-05
12463,0.6869999999999999,0.634,-0.000235243
12464,0.6869999999999999,0.633,-0.000318965
12465,0.6869999999999999,0.632,-0.000175919
12466,0.6869999999999999,0.631,-0.000142019
12467,0.6869999999999999,0.63,-0.000218293
12468,0.6869999999999999,0.629,0.000254632
12469,0.6869999999999999,0.628,-6.1636e-05
12470,0.6869999999999999,0.627,0.000156272
12471,0.6869999999999999,0.626,-9.3224e-05
12472,0.6869999999999999,0.625,3.4413e-05
12473,0.6869999999999999,0.624,0.00010324
12474,0.6869999999999999,0.623,-3.9935e-05
12475,0.6859999999999999,0.853,-0.061532368
12476,0.6859999999999999,0.852,-0.06332326
12477,0.6859999999999999,0.851,-0.063716829
12478,0.6859999999999999,0.85,-0.063707841
12479,0.6859999999999999,0.849,-0.062894507
12480,0.6859999999999999,0.848,-0.062671338
12481,0.6859999999999999,0.847,-0.061836046
12482,0.6859999999999999,0.846,-0.061795732
12483,0.6859999999999999,0.845,-0.06172819
12484,0.6859999999999999,0.844,-0.061029395
12485,0.6859999999999999,0.843,-0.061129297
12486,0.6859999999999999,0.842,-0.060762693
12487,0.6859999999999999,0.841,-0.060366431
12488,0.6859999999999999,0.84,-0.060207333
12489,0.6859999999999999,0.839,-0.061390735
12490,0.6859999999999999,0.838,-0.061226886
12491,0.6859999999999999,0.837,-0.061315231
12492,0.6859999999999999,0.836,-0.060848597
12493,0.6859999999999999,0.835,-0.059679967
12494,0.6859999999999999,0.834,-0.058357244
12495,0.6859999999999999,0.833,-0.057704034
12496,0.6859999999999999,0.832,-0.056754463
12497,0.6859999999999999,0.831,-0.055911599
12498,0.6859999999999999,0.83,-0.055329787
12499,0.6859999999999999,0.829,-0.054326026
12500,0.6859999999999999,0.828,-0.054336813
12501,0.6859999999999999,0.827,-0.053485855
12502,0.6859999999999999,0.826,-0.053135434
12503,0.6859999999999999,0.825,-0.052587646
12504,0.6859999999999999,0.824,-0.051586199
12505,0.6859999999999999,0.823,-0.051020309
12506,0.6859999999999999,0.822,-0.050300584
12507,0.6859999999999999,0.821,-0.049477366
12508,0.6859999999999999,0.82,-0.049773602
12509,0.6859999999999999,0.819,-0.050209675
12510,0.6859999999999999,0.818,-0.05161111
12511,0.6859999999999999,0.817,-0.052264834
12512,0.6859999999999999,0.816,-0.052447168
12513,0.6859999999999999,0.815,-0.052828668
12514,0.6859999999999999,0.814,-0.053815606
12515,0.6859999999999999,0.813,-0.05395159
12516,0.6859999999999999,0.8119999999999999,-0.054340151
12517,0.6859999999999999,0.8109999999999999,-0.054425029
12518,0.6859999999999999,0.8099999999999999,-0.054073705
12519,0.6859999999999999,0.8089999999999999,-0.05400077
12520,0.6859999999999999,0.8079999999999999,-0.054499375
12521,0.6859999999999999,0.8069999999999999,-0.05384591
12522,0.6859999999999999,0.8059999999999999,-0.053333567
12523,0.6859999999999999,0.8049999999999999,-0.050182196
12524,0.6859999999999999,0.8039999999999999,-0.048283948
12525,0.6859999999999999,0.8029999999999999,-0.043530694
12526,0.6859999999999999,0.8019999999999999,-0.040663614
12527,0.6859999999999999,0.8009999999999999,-0.038795927
12528,0.6859999999999999,0.7999999999999999,-0.037965258
12529,0.6859999999999999,0.7989999999999999,-0.036948144
12530,0.6859999999999999,0.7979999999999999,-0.037368679
12531,0.6859999999999999,0.7969999999999999,-0.037753257
12532,0.6859999999999999,0.7959999999999999,-0.037385629
12533,0.6859999999999999,0.7949999999999999,-0.037782662
12534,0.6859999999999999,0.7939999999999999,-0.037983235
12535,0.6859999999999999,0.7929999999999999,-0.037775086
12536,0.6859999999999999,0.792,-0.039075728
12537,0.6859999999999999,0.7909999999999999,-0.041715271
12538,0.6859999999999999,0.79,-0.042936809
12539,0.6859999999999999,0.7889999999999999,-0.046485734
12540,0.6859999999999999,0.788,-0.048988264
12541,0.6859999999999999,0.7869999999999999,-0.053938235
12542,0.6859999999999999,0.786,-0.0550505
12543,0.6859999999999999,0.7849999999999999,-0.053682576
12544,0.6859999999999999,0.784,-0.052758814
12545,0.6859999999999999,0.7829999999999999,-0.048451263
12546,0.6859999999999999,0.782,-0.047862774
12547,0.6859999999999999,0.7809999999999999,-0.044564116
12548,0.6859999999999999,0.78,-0.040064464
12549,0.6859999999999999,0.779,-0.039778631
12550,0.6859999999999999,0.778,-0.034963992
12551,0.6859999999999999,0.777,-0.032870565
12552,0.6859999999999999,0.776,-0.029226745
12553,0.6859999999999999,0.775,-0.027377933
12554,0.6859999999999999,0.774,-0.024762013
12555,0.6859999999999999,0.773,-0.024239523
12556,0.6859999999999999,0.772,-0.024183408
12557,0.6859999999999999,0.771,-0.025207973
12558,0.6859999999999999,0.77,-0.026174625
12559,0.6859999999999999,0.769,-0.028068895
12560,0.6859999999999999,0.768,-0.029095256
12561,0.6859999999999999,0.767,-0.032265765
12562,0.6859999999999999,0.766,-0.034055766
12563,0.6859999999999999,0.765,-0.03476496
12564,0.6859999999999999,0.764,-0.039398031
12565,0.6859999999999999,0.763,-0.041629238
12566,0.6859999999999999,0.762,-0.045497765
12567,0.6859999999999999,0.761,-0.049205273
12568,0.6859999999999999,0.76,-0.051419269
12569,0.6859999999999999,0.759,-0.051460231
12570,0.6859999999999999,0.758,-0.049499966
12571,0.6859999999999999,0.757,-0.044935343
12572,0.6859999999999999,0.756,-0.036084733
12573,0.6859999999999999,0.755,-0.030539711
12574,0.6859999999999999,0.754,-0.025693354
12575,0.6859999999999999,0.753,-0.022365673
12576,0.6859999999999999,0.752,-0.017657476
12577,0.6859999999999999,0.751,-0.014327224
12578,0.6859999999999999,0.75,-0.013532508
12579,0.6859999999999999,0.749,-0.013453537
12580,0.6859999999999999,0.748,-0.012654585
12581,0.6859999999999999,0.747,-0.011792583
12582,0.6859999999999999,0.746,-0.010652966
12583,0.6859999999999999,0.745,-0.010145112
12584,0.6859999999999999,0.744,-0.009977796
12585,0.6859999999999999,0.743,-0.011337379
12586,0.6859999999999999,0.742,-0.013103241
12587,0.6859999999999999,0.741,-0.019173714
12588,0.6859999999999999,0.74,-0.022967904
12589,0.6859999999999999,0.739,-0.033946491
12590,0.6859999999999999,0.738,-0.037477312
12591,0.6859999999999999,0.737,-0.038464764
12592,0.6859999999999999,0.736,-0.036185019
12593,0.6859999999999999,0.735,-0.031244413
12594,0.6859999999999999,0.734,-0.025753192
12595,0.6859999999999999,0.733,-0.019124277
12596,0.6859999999999999,0.732,-0.016622768
12597,0.6859999999999999,0.731,-0.015204761
12598,0.6859999999999999,0.73,-0.016077677
12599,0.6859999999999999,0.729,-0.013668107
12600,0.6859999999999999,0.728,-0.010471269
12601,0.6859999999999999,0.727,-0.005202185
12602,0.6859999999999999,0.726,-0.003598886
12603,0.6859999999999999,0.725,-0.002371694
12604,0.6859999999999999,0.724,-0.002119116
12605,0.6859999999999999,0.723,-0.001676107
12606,0.6859999999999999,0.722,-0.002719807
12607,0.6859999999999999,0.721,-0.003052511
12608,0.6859999999999999,0.72,-0.0045631
12609,0.6859999999999999,0.719,-0.006900635
12610,0.6859999999999999,0.718,-0.009984859
12611,0.6859999999999999,0.717,-0.016869566
12612,0.6859999999999999,0.716,-0.020207141
12613,0.6859999999999999,0.715,-0.023859694
12614,0.6859999999999999,0.714,-0.024811322
12615,0.6859999999999999,0.713,-0.022655745
12616,0.6859999999999999,0.712,-0.011277926
12617,0.6859999999999999,0.711,-0.009773115
12618,0.6859999999999999,0.71,-0.008845627
12619,0.6859999999999999,0.709,-0.00828962
12620,0.6859999999999999,0.708,-0.008955544
12621,0.6859999999999999,0.707,-0.009137498
12622,0.6859999999999999,0.706,-0.009703775
12623,0.6859999999999999,0.705,-0.00821463
12624,0.6859999999999999,0.704,-0.005205395
12625,0.6859999999999999,0.703,-0.002849113
12626,0.6859999999999999,0.702,-0.002207075
12627,0.6859999999999999,0.701,-0.001278557
12628,0.6859999999999999,0.7,-0.001249922
12629,0.6859999999999999,0.699,-0.001419292
12630,0.6859999999999999,0.698,-0.001922265
12631,0.6859999999999999,0.697,-0.002516794
12632,0.6859999999999999,0.696,-0.003121466
12633,0.6859999999999999,0.695,-0.004407085
12634,0.6859999999999999,0.694,-0.005281156
12635,0.6859999999999999,0.693,-0.006046979
12636,0.6859999999999999,0.692,-0.006318306
12637,0.6859999999999999,0.691,-0.005585995
12638,0.6859999999999999,0.69,-0.003936983
12639,0.6859999999999999,0.689,-0.002942209
12640,0.6859999999999999,0.688,-0.001513286
12641,0.6859999999999999,0.6869999999999999,-0.001079525
12642,0.6859999999999999,0.6859999999999999,-0.001197275
12643,0.6859999999999999,0.6849999999999999,-0.000502716
12644,0.6859999999999999,0.6839999999999999,-0.000577706
12645,0.6859999999999999,0.6829999999999999,-0.00047819
12646,0.6859999999999999,0.6819999999999999,-0.000715873
12647,0.6859999999999999,0.6809999999999999,-0.000774427
12648,0.6859999999999999,0.6799999999999999,-0.000895772
12649,0.6859999999999999,0.6789999999999999,-0.001469628
12650,0.6859999999999999,0.6779999999999999,-0.00139361
12651,0.6859999999999999,0.677,-0.001938958
12652,0.6859999999999999,0.6759999999999999,-0.003707262
12653,0.6859999999999999,0.675,-0.003761707
12654,0.6859999999999999,0.6739999999999999,-0.005162892
12655,0.6859999999999999,0.673,-0.007536124
12656,0.6859999999999999,0.6719999999999999,-0.009416398
12657,0.6859999999999999,0.671,-0.010612646
12658,0.6859999999999999,0.6699999999999999,-0.010217662
12659,0.6859999999999999,0.669,-0.007506333
12660,0.6859999999999999,0.6679999999999999,-0.00671072
12661,0.6859999999999999,0.667,-0.003947641
12662,0.6859999999999999,0.6659999999999999,-0.002466073
12663,0.6859999999999999,0.665,-0.001277915
12664,0.6859999999999999,0.6639999999999999,-0.000743095
12665,0.6859999999999999,0.663,-0.000352222
12666,0.6859999999999999,0.6619999999999999,0.00016372
12667,0.6859999999999999,0.661,6.4075e-05
12668,0.6859999999999999,0.6599999999999999,-0.000171039
12669,0.6859999999999999,0.659,-0.000380087
12670,0.6859999999999999,0.6579999999999999,0.000225997
12671,0.6859999999999999,0.657,-0.000207122
12672,0.6859999999999999,0.6559999999999999,0.000188759
12673,0.6859999999999999,0.655,-3.5826e-05
12674,0.6859999999999999,0.6539999999999999,3.1974e-05
12675,0.6859999999999999,0.653,-0.000378546
12676,0.6859999999999999,0.6519999999999999,-0.00010003
12677,0.6859999999999999,0.651,-0.000258741
12678,0.6859999999999999,0.6499999999999999,6.4589e-05
12679,0.6859999999999999,0.649,-0.00015242
12680,0.6859999999999999,0.6479999999999999,-0.000268757
12681,0.6859999999999999,0.647,1.5794e-05
12682,0.6859999999999999,0.6459999999999999,-8.5391e-05
12683,0.6859999999999999,0.645,2.6324e-05
12684,0.6859999999999999,0.644,9.2839e-05
12685,0.6859999999999999,0.643,-4.1476e-05
12686,0.6859999999999999,0.642,-0.000343105
12687,0.6859999999999999,0.641,3.6725e-05
12688,0.6859999999999999,0.64,7.704e-06
12689,0.6859999999999999,0.639,0.00019839
12690,0.6859999999999999,0.638,7.704e-06
12691,0.6859999999999999,0.637,0.000269014
12692,0.6859999999999999,0.636,-0.000142019
12693,0.6859999999999999,0.635,-1.5281e-05
12694,0.6859999999999999,0.634,-0.000406153
12695,0.6859999999999999,0.633,-5.907e-06
12696,0.6859999999999999,0.632,-0.000190043
12697,0.6859999999999999,0.631,-0.000177716
12698,0.6859999999999999,0.63,-9.2197e-05
12699,0.6859999999999999,0.629,-1.4638e-05
12700,0.6859999999999999,0.628,-0.000238196
12701,0.6859999999999999,0.627,-0.000105166
12702,0.6859999999999999,0.626,0.000117878
12703,0.6859999999999999,0.625,-8.6547e-05
12704,0.6859999999999999,0.624,0.000117621
12705,0.6859999999999999,0.623,-0.000179
12706,0.6849999999999999,0.853,-0.054862126
12707,0.6849999999999999,0.852,-0.055213065
12708,0.6849999999999999,0.851,-0.055632569
12709,0.6849999999999999,0.85,-0.054686593
12710,0.6849999999999999,0.849,-0.055315791
12711,0.6849999999999999,0.848,-0.054275049
12712,0.6849999999999999,0.847,-0.054396137
12713,0.6849999999999999,0.846,-0.053440014
12714,0.6849999999999999,0.845,-0.05258739
12715,0.6849999999999999,0.844,-0.053694132
12716,0.6849999999999999,0.843,-0.053048758
12717,0.6849999999999999,0.842,-0.053016143
12718,0.6849999999999999,0.841,-0.053390194
12719,0.6849999999999999,0.84,-0.053821769
12720,0.6849999999999999,0.839,-0.054473822
12721,0.6849999999999999,0.838,-0.054436842
12722,0.6849999999999999,0.837,-0.053617088
12723,0.6849999999999999,0.836,-0.053465823
12724,0.6849999999999999,0.835,-0.05156437
12725,0.6849999999999999,0.834,-0.050967662
12726,0.6849999999999999,0.833,-0.049517557
12727,0.6849999999999999,0.832,-0.048611901
12728,0.6849999999999999,0.831,-0.048427893
12729,0.6849999999999999,0.83,-0.047994135
12730,0.6849999999999999,0.829,-0.047386125
12731,0.6849999999999999,0.828,-0.047111721
12732,0.6849999999999999,0.827,-0.046735615
12733,0.6849999999999999,0.826,-0.047018112
12734,0.6849999999999999,0.825,-0.046106033
12735,0.6849999999999999,0.824,-0.045240436
12736,0.6849999999999999,0.823,-0.044817978
12737,0.6849999999999999,0.822,-0.044558338
12738,0.6849999999999999,0.821,-0.045353435
12739,0.6849999999999999,0.82,-0.04583368
12740,0.6849999999999999,0.819,-0.046616196
12741,0.6849999999999999,0.818,-0.04774451
12742,0.6849999999999999,0.817,-0.048126138
12743,0.6849999999999999,0.816,-0.048327221
12744,0.6849999999999999,0.815,-0.049555951
12745,0.6849999999999999,0.814,-0.049727889
12746,0.6849999999999999,0.813,-0.049088165
12747,0.6849999999999999,0.8119999999999999,-0.049310693
12748,0.6849999999999999,0.8109999999999999,-0.048762395
12749,0.6849999999999999,0.8099999999999999,-0.048350078
12750,0.6849999999999999,0.8089999999999999,-0.048084791
12751,0.6849999999999999,0.8079999999999999,-0.047984376
12752,0.6849999999999999,0.8069999999999999,-0.046343587
12753,0.6849999999999999,0.8059999999999999,-0.045511633
12754,0.6849999999999999,0.8049999999999999,-0.042853989
12755,0.6849999999999999,0.8039999999999999,-0.038734677
12756,0.6849999999999999,0.8029999999999999,-0.036930295
12757,0.6849999999999999,0.8019999999999999,-0.033599662
12758,0.6849999999999999,0.8009999999999999,-0.033215982
12759,0.6849999999999999,0.7999999999999999,-0.032871079
12760,0.6849999999999999,0.7989999999999999,-0.033315113
12761,0.6849999999999999,0.7979999999999999,-0.034261604
12762,0.6849999999999999,0.7969999999999999,-0.035523721
12763,0.6849999999999999,0.7959999999999999,-0.035850389
12764,0.6849999999999999,0.7949999999999999,-0.037348648
12765,0.6849999999999999,0.7939999999999999,-0.037895661
12766,0.6849999999999999,0.7929999999999999,-0.039258195
12767,0.6849999999999999,0.792,-0.041163888
12768,0.6849999999999999,0.7909999999999999,-0.043371469
12769,0.6849999999999999,0.79,-0.048460509
12770,0.6849999999999999,0.7889999999999999,-0.049692449
12771,0.6849999999999999,0.788,-0.051978613
12772,0.6849999999999999,0.7869999999999999,-0.051791908
12773,0.6849999999999999,0.786,-0.048044085
12774,0.6849999999999999,0.7849999999999999,-0.046988322
12775,0.6849999999999999,0.784,-0.041605996
12776,0.6849999999999999,0.7829999999999999,-0.04028006
12777,0.6849999999999999,0.782,-0.037691236
12778,0.6849999999999999,0.7809999999999999,-0.03515609
12779,0.6849999999999999,0.78,-0.032603991
12780,0.6849999999999999,0.779,-0.030587608
12781,0.6849999999999999,0.778,-0.028478514
12782,0.6849999999999999,0.777,-0.026444538
12783,0.6849999999999999,0.776,-0.024448313
12784,0.6849999999999999,0.775,-0.022992944
12785,0.6849999999999999,0.774,-0.022665119
12786,0.6849999999999999,0.773,-0.023907461
12787,0.6849999999999999,0.772,-0.02511552
12788,0.6849999999999999,0.771,-0.028230432
12789,0.6849999999999999,0.77,-0.029876103
12790,0.6849999999999999,0.769,-0.032985234
12791,0.6849999999999999,0.768,-0.036441064
12792,0.6849999999999999,0.767,-0.038292698
12793,0.6849999999999999,0.766,-0.039601557
12794,0.6849999999999999,0.765,-0.041588789
12795,0.6849999999999999,0.764,-0.043584369
12796,0.6849999999999999,0.763,-0.047331808
12797,0.6849999999999999,0.762,-0.050187717
12798,0.6849999999999999,0.761,-0.049970837
12799,0.6849999999999999,0.76,-0.044103903
12800,0.6849999999999999,0.759,-0.039749226
12801,0.6849999999999999,0.758,-0.036054429
12802,0.6849999999999999,0.757,-0.030471013
12803,0.6849999999999999,0.756,-0.025983427
12804,0.6849999999999999,0.755,-0.021681387
12805,0.6849999999999999,0.754,-0.01654521
12806,0.6849999999999999,0.753,-0.015888276
12807,0.6849999999999999,0.752,-0.011561064
12808,0.6849999999999999,0.751,-0.010949459
12809,0.6849999999999999,0.75,-0.011571979
12810,0.6849999999999999,0.749,-0.012277707
12811,0.6849999999999999,0.748,-0.012230068
12812,0.6849999999999999,0.747,-0.012055048
12813,0.6849999999999999,0.746,-0.011942563
12814,0.6849999999999999,0.745,-0.013161923
12815,0.6849999999999999,0.744,-0.013928005
12816,0.6849999999999999,0.743,-0.015204119
12817,0.6849999999999999,0.742,-0.023529172
12818,0.6849999999999999,0.741,-0.025524883
12819,0.6849999999999999,0.74,-0.035300163
12820,0.6849999999999999,0.739,-0.039459281
12821,0.6849999999999999,0.738,-0.037764814
12822,0.6849999999999999,0.737,-0.031284348
12823,0.6849999999999999,0.736,-0.022119515
12824,0.6849999999999999,0.735,-0.015145308
12825,0.6849999999999999,0.734,-0.01327916
12826,0.6849999999999999,0.733,-0.009899339
12827,0.6849999999999999,0.732,-0.009594885
12828,0.6849999999999999,0.731,-0.010296761
12829,0.6849999999999999,0.73,-0.01024039
12830,0.6849999999999999,0.729,-0.00999038
12831,0.6849999999999999,0.728,-0.00658578
12832,0.6849999999999999,0.727,-0.004970152
12833,0.6849999999999999,0.726,-0.003140214
12834,0.6849999999999999,0.725,-0.00275422
12835,0.6849999999999999,0.724,-0.002674736
12836,0.6849999999999999,0.723,-0.002987408
12837,0.6849999999999999,0.722,-0.003398185
12838,0.6849999999999999,0.721,-0.006912577
12839,0.6849999999999999,0.72,-0.008466182
12840,0.6849999999999999,0.719,-0.012750505
12841,0.6849999999999999,0.718,-0.019711228
